0, Infinity, Infinity, 86310.25642827815, Infinity, 87244.0647337767, 85924.87378699318, Infinity, Infinity, 2.237545196951416E269, 441114.53780626267, Infinity, 87244.0647337767, Infinity, Infinity, 6.287780297397244E8, Infinity, Infinity, Infinity, 4.665524109288783E168, 1.618936348145231E81
283, 18916.76011347181, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
284, 19428.090884786376, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
285, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
286, 1.4532678325768407E51, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
287, 18897.716945044347, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
288, 18887.291223894856, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
289, 18923.10341226637, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
290, 18681.812535860132, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264, 18725.631650586667
291, 19019.67971797211, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
292, 18990.90446818218, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
293, 19011.111832947532, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
294, 18740.26759807957, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
295, 19058.464896153095, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
296, 18734.431640194496, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
297, 18911.60306614715, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
298, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
299, 19042.275357593597, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
300, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
301, 21497.430654099477, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
302, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
303, 18964.7064478914, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
304, 18693.14912229168, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427, 18724.894804243264
305, 18919.271029960077, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
306, 18982.79964972072, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
307, 19099.358774179906, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
308, 19108.49496664455, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
309, 18946.049909680543, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
310, 18910.443552484674, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
311, 19028.118007854002, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
312, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
313, 20868.59397204851, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
314, 2242835.9797476595, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
315, 23684.944075281688, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
316, 17203.33454023339, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073, 18723.224238580427
317, 18866.50690900225, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
318, 19681.176356739117, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
319, 18901.900181730885, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
320, 18920.49464316729, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
321, 19058.464896153095, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
322, 18793.468893179015, 13944.82094338313, 15904.110958932537, 16967.0894770612, 17203.33454023339, 17681.097009086527, 17856.841728974374, 18605.9954221849, 18627.78932975003, 18628.99148955272, 18661.100685988185, 18681.812535860132, 18683.13063433905, 18686.79789668599, 18693.14912229168, 18709.643911043295, 18710.970033595855, 18714.08851812367, 18720.36578015698, 18721.59312572073
