0, 3.802533249023903E19, 5.91108541120545E9, 5.542289309049484E9, 2.0885938243711395E9, 5.7263398807898125E12, 5.874014258010408E9, Infinity, 8.242174282532944E9, 7.300142066168716E9, 9.217104175700737E9, 5.087589244692725E9, 7.198557235179044E9, 6.236199168073823E9, 5.552069441018108E9, Infinity, 3.7977880021550865E9, 6.371687168457635E9, 7.133826968694538E9, 3.802334279048592E13, 6.89252279369317E9, 6.230068229606966E9, 6.765464491019895E9, 6.9940083651331005E9, 6.999098440265025E9, 7.857592699509572E9, Infinity, 5.567111804089444E9, 7.541493488450855E9, Infinity, 7.974314157303205E9, Infinity, Infinity, 8.387152092120852E9, 7.410861663430608E9, Infinity, Infinity, 5.121636279114918E9, Infinity, Infinity, 7.57150995526072E9, Infinity, 6.950770481172136E9, 3.23345798816891E9, 4.949718996297864E9, Infinity, 1.9829163479976032E31, Infinity, 9.457732400076834E9, 7.434227167091089E9, Infinity, 7.499542849962355E9, 6.174906682087672E9, Infinity, 7.520903125067764E9, 6.768050181497777E9, Infinity, 7.862298434136341E9, Infinity, Infinity, Infinity, 8.553910201331771E9, 1.0844172171325502E10, 7.137499347227454E9, Infinity, 7.663672460940912E11, 5.433212174007086E52, Infinity, Infinity, 6.777180826381279E9, 7.209615259426768E9, 6.9573080266861315E9, 1.713627810461879E21, Infinity, Infinity, 7.014487267314953E9, Infinity, Infinity, 6.256396361305262E9, 7.776924827979455E9, 5.335984222735322E9, 6.472163974597373E9, 6.689568862300922E9, 6.875297786623748E9, Infinity, 6.679464877825212E9, 6.607777458383296E9, 7.534907270216136E22, 7.644749446736177E9, Infinity, 7.195532216230174E9, 6.011148566004135E9, 5.585964654226972E9, 5.017402023712746E46, Infinity, 7.443841417058956E9, 8.907210326018639E9, 7.176034180941331E9, 7.397762615119256E9, 6.444286740982404E9, 8.31235251051318E9
354, 1.8615568285026217E9, 2.0436877834364922E9, 2.0913211369892719E9, 2.095894304475294E9, 2.1432818941303625E9, 2.157754222294929E9, 2.163455008723999E9, 2.173012073772715E9, 2.187381427520715E9, 2.193294664431783E9, 2.199769836804667E9, 2.2177121149384174E9, 2.2182577291927843E9, 2.2875199744777513E9, 2.2971420587021427E9, 2.3022190772376795E9, 2.3150074080953217E9, 2.3200574066099777E9, 2.3642699346545906E9, 2.368978981095753E9, 2.372519296689995E9, 2.3756146299597783E9, 2.4040801615498357E9, 2.4044824487884793E9, 2.408362975061296E9, 2.4134015535901847E9, 2.445811552732673E9, 2.4497317253214273E9, 2.459618440102913E9, 2.4621579119988623E9, 2.466709035969956E9, 2.4724043214088883E9, 2.4830187599116387E9, 2.483348950488543E9, 2.4867910749425807E9, 2.49192798059097E9, 2.492423852982367E9, 2.4925928650279713E9, 2.4928367553632317E9, 2.497578685789451E9, 2.5022523043978543E9, 2.503924703965545E9, 2.5148217661583753E9, 2.5164569776238456E9, 2.518422010470434E9, 2.526150063842294E9, 2.5351752997582326E9, 2.5508569217461667E9, 2.5537360797002277E9, 2.563244332926534E9, 2.564120448454449E9, 2.5733365683563137E9, 2.5738065574581623E9, 2.5793806940546947E9, 2.5853412741191654E9, 2.5865791642965045E9, 2.598343686160036E9, 2.602256430317837E9, 2.605139087104263E9, 2.6067911949662724E9, 2.6069041358237324E9, 2.623755507757478E9, 2.6309626481120844E9, 2.644806091694846E9, 2.6505835797406154E9, 2.653086672124007E9, 2.655255836470193E9, 2.6622212055108395E9, 2.6898955242272043E9, 2.6938677026302195E9, 2.700305424326089E9, 2.7134950074329934E9, 2.714777123763808E9, 2.722825367453944E9, 2.731429557870307E9, 2.7347521434870486E9, 2.741941592727239E9, 2.7495708331786475E9, 2.756676716710565E9, 2.7651478801059046E9, 2.777603046871373E9, 2.782969372157748E9, 2.7869095504585986E9, 2.790313137350719E9, 2.7950315848733745E9, 2.7966383600721083E9, 2.809017641350278E9, 2.817276067229064E9, 2.823241597482349E9, 2.826573176447667E9, 2.8494191668967752E9, 2.8605695127356267E9, 2.8650895640066566E9, 2.8656533017735114E9, 2.880008252556746E9, 2.8804513028609953E9, 2.883519985698478E9, 2.890211920375879E9, 2.8971642007509303E9, 2.90786436720856E9
355, 2.1403558225508218E9, 2.1793400714775963E9, 2.1830176833812804E9, 2.19509716066485E9, 2.1979385566354446E9, 2.211887577262171E9, 2.2231103948835797E9, 2.2244134675245633E9, 2.228766928538179E9, 2.2304861745738378E9, 2.2494079568944964E9, 2.276834921292948E9, 2.311030209172916E9, 2.3148560522010407E9, 2.3276111815581827E9, 2.3346212823176837E9, 2.341811270030026E9, 2.355986069088599E9, 2.3942158531205196E9, 2.4045998172566886E9, 2.405962871887022E9, 2.4069976068272257E9, 2.421418037059553E9, 2.439124399113584E9, 2.4515563342333765E9, 2.4524233295218625E9, 2.459450528691313E9, 2.4614895283157883E9, 2.473567001876654E9, 2.474080019455444E9, 2.4791183627143207E9, 2.4796495420226927E9, 2.500814778331641E9, 2.501857302751016E9, 2.510346527685672E9, 2.5150097321838636E9, 2.534803731300426E9, 2.53988232832922E9, 2.542143387244291E9, 2.5503898339458137E9, 2.5640007726524844E9, 2.572214396377864E9, 2.5862745934472275E9, 2.594435757714517E9, 2.6015951757118154E9, 2.614733878740654E9, 2.6157834495921903E9, 2.6158011630131884E9, 2.6171476546883335E9, 2.6209322136726465E9, 2.631517825514975E9, 2.645230192498483E9, 2.645619671283936E9, 2.64676395129252E9, 2.6543582982353897E9, 2.6638348960135584E9, 2.670137483709527E9, 2.671370360417341E9, 2.6779224139104323E9, 2.682416336525335E9, 2.684787677673547E9, 2.6855352902580876E9, 2.690267286940837E9, 2.692630607299829E9, 2.6927437564731216E9, 2.6964089519378004E9, 2.6975429954363422E9, 2.6991545752392893E9, 2.7004686657420416E9, 2.703627139531924E9, 2.7044294776606493E9, 2.7093322065086136E9, 2.7191333474464803E9, 2.7230755561738076E9, 2.7234912291004033E9, 2.72649144437104E9, 2.7330424754779863E9, 2.738831374600297E9, 2.7475320626136627E9, 2.7574342108140664E9, 2.762123823746879E9, 2.7630135902860885E9, 2.7718010279292617E9, 2.7744321970673537E9, 2.7845387745948915E9, 2.7874166876493235E9, 2.799797142839774E9, 2.8062072616814313E9, 2.8070308807062716E9, 2.807928097281965E9, 2.8177235422938447E9, 2.8193165986369147E9, 2.8227245047017837E9, 2.8289901034564238E9, 2.8321189425742874E9, 2.843554787742688E9, 2.845780039385864E9, 2.84629183435017E9, 2.8471061525991254E9, 2.854277306161438E9
356, 1.8143652089539814E9, 1.885312241449343E9, 1.902752565539896E9, 2.0098950168613338E9, 2.0630918477207716E9, 2.0813841873702254E9, 2.132270690088758E9, 2.1387661391472142E9, 2.1437659647009625E9, 2.154538337329624E9, 2.1586485852734947E9, 2.1787393328598123E9, 2.187428349927101E9, 2.1947973150724277E9, 2.2080546649108496E9, 2.2330791994784884E9, 2.2374994829862576E9, 2.2425942240800104E9, 2.2544840831197186E9, 2.2801059267729554E9, 2.3081958453884583E9, 2.3125580140880466E9, 2.3239501283689747E9, 2.3241672525476456E9, 2.3262897756963153E9, 2.3427117584201937E9, 2.3449191245424733E9, 2.346058240863921E9, 2.362618917350883E9, 2.364530237175774E9, 2.3680642142585697E9, 2.368209132565724E9, 2.3723792130657334E9, 2.40648645958706E9, 2.4085256912309356E9, 2.4090972894256964E9, 2.4163708177742624E9, 2.42580744931711E9, 2.4314987184461164E9, 2.4328429034370084E9, 2.4421774343255424E9, 2.4448788869524136E9, 2.4517948381619697E9, 2.455314003671587E9, 2.456243061062672E9, 2.4655600837138495E9, 2.4664139835958395E9, 2.48178341689606E9, 2.4852450025852537E9, 2.5050132800625725E9, 2.5364552919818935E9, 2.5411725065661573E9, 2.547366698845749E9, 2.5642794028826637E9, 2.573415627484715E9, 2.576931723589259E9, 2.5827241452589955E9, 2.5830547374717317E9, 2.5853344250041976E9, 2.5898794645561137E9, 2.594474956631638E9, 2.604943719614212E9, 2.614246641245963E9, 2.6156900205458803E9, 2.6351670333102293E9, 2.642355662733701E9, 2.647172687856701E9, 2.6485401146069403E9, 2.649839544137864E9, 2.65680603672896E9, 2.6568437578066216E9, 2.6583073002980475E9, 2.660215572004195E9, 2.6649316160045214E9, 2.681825793614017E9, 2.6873539261430335E9, 2.692003877542172E9, 2.699929537932958E9, 2.7030739536977735E9, 2.7034097199548154E9, 2.703770974011593E9, 2.7160897748523297E9, 2.7179089137296667E9, 2.7282380587413616E9, 2.734565973250013E9, 2.735364830245015E9, 2.7465850589768095E9, 2.769935337548403E9, 2.770798527992687E9, 2.7709251323925967E9, 2.7716585184657793E9, 2.7768344675372825E9, 2.7852220388452024E9, 2.7860443868988376E9, 2.7953146559337845E9, 2.797100330248061E9, 2.8031261741882157E9, 2.8050511539201813E9, 2.816908067595136E9, 2.8195022917170787E9
357, 1.8259176509026058E9, 1.8487349040440896E9, 1.8591307659471085E9, 1.938816264914947E9, 2.122636953626348E9, 2.1272554519294791E9, 2.131672860501396E9, 2.1360839224504976E9, 2.1366327916768646E9, 2.1928185220559654E9, 2.1962841394060416E9, 2.2266326613163614E9, 2.2437689203451176E9, 2.2607015563705463E9, 2.264438049401824E9, 2.280179902154545E9, 2.284952123527144E9, 2.3027914743955007E9, 2.3039119024663467E9, 2.306066059735652E9, 2.334781916195108E9, 2.3357268140308003E9, 2.346148872638722E9, 2.3550960556683464E9, 2.362061873999622E9, 2.371345120756515E9, 2.410391746791383E9, 2.411366425508909E9, 2.415673563276564E9, 2.430703930318684E9, 2.4337546809351697E9, 2.4632216775750914E9, 2.4772343766353607E9, 2.4813380107429595E9, 2.48569785609796E9, 2.487520354734705E9, 2.4883365708399467E9, 2.4896315231639194E9, 2.5051959754241877E9, 2.5114120742520666E9, 2.5226310761704373E9, 2.5258435989082923E9, 2.525911119566269E9, 2.5294159554012847E9, 2.5333668587376337E9, 2.537705208844365E9, 2.540238871495294E9, 2.5467139215077267E9, 2.5546178671236844E9, 2.5669362696934323E9, 2.5762431152028975E9, 2.5778813504569435E9, 2.5858215253662653E9, 2.5862580619042554E9, 2.586541997884785E9, 2.5879407998018856E9, 2.5891119310909967E9, 2.591119068894367E9, 2.5947120803461876E9, 2.6043697893045053E9, 2.611205941042666E9, 2.6141564186299887E9, 2.622570818068995E9, 2.6253192660465636E9, 2.6306876298988166E9, 2.6361264548605247E9, 2.637388120926455E9, 2.6377006447405233E9, 2.6431795418216767E9, 2.6576128029212065E9, 2.662502585727343E9, 2.675091362567464E9, 2.680587260676639E9, 2.684533962378568E9, 2.6899758990922217E9, 2.6912161059619184E9, 2.6924853986942286E9, 2.6943780199568524E9, 2.6955630867442994E9, 2.7173145169933724E9, 2.7232252343792377E9, 2.724045872467443E9, 2.732272264524925E9, 2.7451915733002386E9, 2.7467388820278707E9, 2.747352788705052E9, 2.750034461814683E9, 2.761159002146192E9, 2.766395331275585E9, 2.7807853995803E9, 2.7830492695808463E9, 2.785222380196232E9, 2.827452548132934E9, 2.8404524962197585E9, 2.846978304405018E9, 2.850721733629631E9, 2.8664472754009447E9, 2.873425446832154E9, 2.87712156580617E9, 2.884953966591221E9
358, 2.1620171345614853E9, 2.1654733799298635E9, 2.1700546863123055E9, 2.196471092945054E9, 2.2051984884585047E9, 2.2133003132339597E9, 2.227874553493536E9, 2.2326385157495623E9, 2.2378492299272933E9, 2.2678079793976617E9, 2.2804833307274985E9, 2.287074394739884E9, 2.3076398011451755E9, 2.3167238074034343E9, 2.322275835690438E9, 2.3226276073862567E9, 2.332021343784776E9, 2.349206582243721E9, 2.352103952970698E9, 2.357909047902738E9, 2.3698351616955004E9, 2.3815099427648764E9, 2.406547448727419E9, 2.4111580200045667E9, 2.4119899849511933E9, 2.417885447941178E9, 2.4268429991352224E9, 2.429271352083439E9, 2.4401776816972723E9, 2.4486950366607943E9, 2.4512527416812663E9, 2.452675412009498E9, 2.459768546705148E9, 2.461377739909697E9, 2.4649437909752445E9, 2.4735554067898173E9, 2.48056249797398E9, 2.4818392598918486E9, 2.4901670902785473E9, 2.5040551875344563E9, 2.5057039810112333E9, 2.514815617438933E9, 2.5195539025865026E9, 2.5304979998344083E9, 2.536641801658745E9, 2.5386947627177567E9, 2.5400610252468896E9, 2.540749603910689E9, 2.5449035182783065E9, 2.548799011893069E9, 2.5536377712097654E9, 2.5583702207030473E9, 2.5599584088638406E9, 2.560666987000161E9, 2.5614531939881825E9, 2.567411762741774E9, 2.5684741963474245E9, 2.572046536054289E9, 2.573084098861653E9, 2.5750670108452883E9, 2.578185055908701E9, 2.578276866982896E9, 2.578378675706612E9, 2.5917749682807508E9, 2.5950800135971956E9, 2.597472112611106E9, 2.5982010122899833E9, 2.6091930752024064E9, 2.611822574953757E9, 2.6198315256757746E9, 2.624935028553329E9, 2.625726344378709E9, 2.633009352268117E9, 2.6338644436316447E9, 2.6395406322778163E9, 2.6412575355940375E9, 2.656483611039232E9, 2.6768261481776304E9, 2.6768775465777063E9, 2.6819378771538525E9, 2.6962652901779423E9, 2.6981745435491996E9, 2.698440268193435E9, 2.7047991192107024E9, 2.70836440229214E9, 2.713237165832107E9, 2.7245829323934274E9, 2.730008216063156E9, 2.737054336595038E9, 2.7435776677567797E9, 2.7463814936472263E9, 2.748218946635434E9, 2.75504438434783E9, 2.7665203187375774E9, 2.7700243586986384E9, 2.778826511023332E9, 2.7815499174537997E9, 2.78543367684567E9, 2.789265011009687E9, 2.789521510726213E9
359, 2.0217865328758326E9, 2.1057918466707463E9, 2.1377582206092784E9, 2.1390328617947576E9, 2.1423559752443407E9, 2.147567861819131E9, 2.1588918445945387E9, 2.172287108432767E9, 2.200243553569558E9, 2.2017532223872786E9, 2.2262187062805667E9, 2.2450654336101713E9, 2.2472033470336475E9, 2.253015248007337E9, 2.2555183929980383E9, 2.2619755253131094E9, 2.279725317875723E9, 2.301551039722153E9, 2.302059351187342E9, 2.30307072953062E9, 2.3062259691534657E9, 2.3102231397093425E9, 2.3342653677581277E9, 2.3362386128940477E9, 2.337233743137719E9, 2.36224277922986E9, 2.369817387415847E9, 2.373065431424584E9, 2.405780128025122E9, 2.418697340234864E9, 2.4376895270970345E9, 2.4507304549624557E9, 2.4575146828497543E9, 2.469634607504462E9, 2.4702771464582443E9, 2.4854303434032383E9, 2.4867705998182106E9, 2.521727140753383E9, 2.5297607075139813E9, 2.532283836471461E9, 2.545255574764136E9, 2.548244613480242E9, 2.554253616357854E9, 2.554647774144761E9, 2.5701607217076087E9, 2.5763713563190055E9, 2.578336690116792E9, 2.5791078678676014E9, 2.601945316571554E9, 2.6065656227238827E9, 2.6146237255048966E9, 2.6174926344616942E9, 2.618583678906388E9, 2.62145573011221E9, 2.623724445132833E9, 2.6261658099515543E9, 2.6292548615292516E9, 2.6327361715643477E9, 2.6436425189344783E9, 2.6595237793159013E9, 2.6646371725703783E9, 2.6728323074957466E9, 2.6783177642976227E9, 2.6789474743759656E9, 2.681420548151351E9, 2.682798978601876E9, 2.686232586393065E9, 2.6880350829867535E9, 2.6912462150808268E9, 2.6913503601923475E9, 2.695284355532237E9, 2.704799483753092E9, 2.706960731217179E9, 2.718145092438287E9, 2.718207550665445E9, 2.725835112554657E9, 2.7362343248288503E9, 2.7419229552552657E9, 2.7462292156140785E9, 2.7474355497030153E9, 2.7503180332224274E9, 2.7541937311126165E9, 2.757750436973481E9, 2.7621564094118567E9, 2.7675088249209504E9, 2.7694544254911246E9, 2.770343799861593E9, 2.777397629286106E9, 2.7801943980558186E9, 2.7858931730671806E9, 2.811165461059895E9, 2.814130916731134E9, 2.831942567937505E9, 2.8331900529352803E9, 2.848486602167847E9, 2.879645602377612E9, 2.9050298194782815E9, 2.9075000734767303E9, 2.9078165473858485E9, 2.9105721592907705E9
360, 1.90796878880001E9, 2.0705066862475545E9, 2.0965891407260137E9, 2.1153396724992175E9, 2.1333435119106455E9, 2.2567628447172103E9, 2.285878499009431E9, 2.2945333203942795E9, 2.2970845490148535E9, 2.319544837565538E9, 2.3209569955236077E9, 2.326302407788942E9, 2.330818883139716E9, 2.331187713609003E9, 2.3372204530958405E9, 2.3402111499634247E9, 2.346294985160032E9, 2.3499299633931637E9, 2.3699708536656995E9, 2.3711313445144997E9, 2.3759286711410513E9, 2.378195405844485E9, 2.38068963923486E9, 2.381225894716402E9, 2.393031954410965E9, 2.399134434467066E9, 2.410745006608348E9, 2.4118330300993E9, 2.4183310741345367E9, 2.4222582475949135E9, 2.4323070648000073E9, 2.4375158899679084E9, 2.44645632991118E9, 2.446781016297233E9, 2.461232991770144E9, 2.4640570425738993E9, 2.464700245581082E9, 2.4787756402004433E9, 2.480325395216206E9, 2.488724747580075E9, 2.492685922104922E9, 2.496346826112773E9, 2.5174246332802415E9, 2.5204443281975913E9, 2.542986240706184E9, 2.5504888901481724E9, 2.5507204472181344E9, 2.5544015590642085E9, 2.5643122522388983E9, 2.564953740888891E9, 2.56513745597174E9, 2.567698066749661E9, 2.5779739086668963E9, 2.589104002966906E9, 2.5905269600658765E9, 2.592285946923287E9, 2.5980022395045724E9, 2.6027480033654814E9, 2.605798875662613E9, 2.6102295090228972E9, 2.6307455421700583E9, 2.638306460269496E9, 2.643963233572369E9, 2.6453500491208744E9, 2.6458895635180383E9, 2.658641030918037E9, 2.663042410014778E9, 2.663801054489097E9, 2.6647225336023808E9, 2.6662170463206587E9, 2.6691307065387006E9, 2.6701481567176967E9, 2.6712685995326858E9, 2.682085313232414E9, 2.717895438200563E9, 2.7196566815888977E9, 2.7224824167339325E9, 2.728851791596502E9, 2.7442562521897745E9, 2.7478402549383817E9, 2.74926521402411E9, 2.751832183433283E9, 2.756363567393654E9, 2.7593132910707145E9, 2.7676134690863123E9, 2.7706846000652575E9, 2.7732980742520237E9, 2.7785097539750447E9, 2.781173842827021E9, 2.7845090962922106E9, 2.787770130817594E9, 2.7895089948754582E9, 2.798091841561479E9, 2.802201358872401E9, 2.8029393905917354E9, 2.804894008870075E9, 2.830186720492542E9, 2.8328951778883443E9, 2.8333493836292253E9, 2.8334136019241457E9
361, 2.054062106853821E9, 2.1036730626970387E9, 2.110889325772041E9, 2.117136633155388E9, 2.132839775639089E9, 2.1373078166258981E9, 2.1508125046045613E9, 2.179402304292481E9, 2.191763858138236E9, 2.1928728112995343E9, 2.198166916217324E9, 2.2004349460171366E9, 2.232084662303497E9, 2.249875583776946E9, 2.278807842928119E9, 2.301982786350079E9, 2.303408583412617E9, 2.3184527313611784E9, 2.3339303346200423E9, 2.345559075673345E9, 2.3614288268139553E9, 2.37707535136733E9, 2.3887586470003915E9, 2.409781172342348E9, 2.428642803780976E9, 2.4394479338170905E9, 2.45297215732187E9, 2.4553137467118845E9, 2.456328471973391E9, 2.461471136213155E9, 2.4703875277389064E9, 2.4826049990358133E9, 2.502487526212797E9, 2.513329572240123E9, 2.5182157961378903E9, 2.5228210805426927E9, 2.5386372471194315E9, 2.5402453413796225E9, 2.5452265497971764E9, 2.5471780908042064E9, 2.5483927481809077E9, 2.567397841346468E9, 2.5691445202384806E9, 2.571747392609046E9, 2.584610621807461E9, 2.585416675123701E9, 2.5910812989633045E9, 2.591443700275266E9, 2.593524497530485E9, 2.595640572096405E9, 2.5977213217028174E9, 2.5979094227739983E9, 2.608274081544689E9, 2.6305269936842175E9, 2.6417058086424046E9, 2.642828361267762E9, 2.64533487964672E9, 2.648014366346826E9, 2.6480752828979673E9, 2.6531009570623426E9, 2.653411505960994E9, 2.6568238357020965E9, 2.661286295512211E9, 2.675281969931132E9, 2.686697726693664E9, 2.695988877790017E9, 2.699981247447092E9, 2.7060005261170363E9, 2.7113106362756624E9, 2.7174564909555664E9, 2.7211712789879704E9, 2.7312450250986595E9, 2.733677826245509E9, 2.7653977528202224E9, 2.766061960040709E9, 2.7717630582585993E9, 2.777530059661549E9, 2.7802393496400037E9, 2.7817727921356277E9, 2.78415188024848E9, 2.786048532403915E9, 2.790817400922466E9, 2.7970852570702624E9, 2.808802923375925E9, 2.8090449999040475E9, 2.816511730344679E9, 2.821943947900695E9, 2.8251816786070867E9, 2.825361850467186E9, 2.8298872010360756E9, 2.8435008961022496E9, 2.844195687283495E9, 2.865970590927272E9, 2.867592659205717E9, 2.8834283485721583E9, 2.8841527741998696E9, 2.90007605244429E9, 2.9059276105479355E9, 2.909229262171378E9, 2.9151951810033784E9
362, 1.8389282703002312E9, 1.989856285749709E9, 2.090942081577298E9, 2.1206760444224563E9, 2.1251843451590316E9, 2.156220971658389E9, 2.180936005896233E9, 2.2121996792899737E9, 2.2286098043165483E9, 2.2377199580677023E9, 2.239068778243385E9, 2.25566764069385E9, 2.289580476601106E9, 2.302925370948635E9, 2.3038910085937014E9, 2.324803054379822E9, 2.3468517368768196E9, 2.349344628900557E9, 2.3787988610739355E9, 2.3890873922725825E9, 2.4005011893690486E9, 2.401311465228414E9, 2.40500435341177E9, 2.406443022187587E9, 2.4084016623910446E9, 2.4085198634770136E9, 2.4246232660217457E9, 2.436310676784568E9, 2.4367670593520737E9, 2.4377674330078745E9, 2.4469663658596087E9, 2.454282212112622E9, 2.4556058675724387E9, 2.457273300032106E9, 2.4578239390963044E9, 2.4596687430048842E9, 2.4623316577046776E9, 2.4647908537876415E9, 2.472106911930214E9, 2.4888947139654336E9, 2.4941892595766807E9, 2.5119431807861867E9, 2.5166609150289373E9, 2.5256968954639425E9, 2.5270969304148054E9, 2.530442002082283E9, 2.531706676681987E9, 2.5342325085050154E9, 2.5367250576036344E9, 2.537786195379726E9, 2.5398723489566817E9, 2.546776291362932E9, 2.5511406808597918E9, 2.5512708084126487E9, 2.5611107798513894E9, 2.561688575527338E9, 2.5652590386013684E9, 2.5689549865173645E9, 2.586604742934636E9, 2.5886371308192925E9, 2.594136353219491E9, 2.5959637790717E9, 2.617708161943148E9, 2.637745545363004E9, 2.649325396041287E9, 2.653265829105283E9, 2.6536672990788527E9, 2.6587849858906274E9, 2.660033582669728E9, 2.66699650034683E9, 2.6675113305644827E9, 2.668810231812963E9, 2.6757872674784617E9, 2.687820283816562E9, 2.6887794917046275E9, 2.689649608991368E9, 2.6929319276710386E9, 2.6937015581024356E9, 2.6956996096180263E9, 2.6976217325312285E9, 2.702344413920577E9, 2.7097531129495926E9, 2.713411997397542E9, 2.718346007998123E9, 2.719776965804638E9, 2.720459272044683E9, 2.723482491972408E9, 2.727610422762283E9, 2.730485776903379E9, 2.7320799499532375E9, 2.752431340905625E9, 2.7555742721057734E9, 2.7561307850145607E9, 2.7794740340675263E9, 2.7818718424955564E9, 2.782825921839619E9, 2.7840776400558195E9, 2.8006942077327623E9, 2.8062081346529427E9, 2.806528408796204E9
363, 1.9812801525204685E9, 2.0233349730255892E9, 2.0268968422339656E9, 2.0508746730826135E9, 2.0543677499122074E9, 2.0739634471284735E9, 2.2009659522472935E9, 2.239082758488866E9, 2.260723625603768E9, 2.272951165471859E9, 2.275109831755283E9, 2.306260297824461E9, 2.316689018283591E9, 2.3186222610108795E9, 2.3272654801433687E9, 2.3332462902568707E9, 2.3401152669093266E9, 2.379992796681772E9, 2.3883462881755233E9, 2.407850637455028E9, 2.40986231310765E9, 2.419327363853749E9, 2.4200199948945823E9, 2.4235464691591797E9, 2.4277284375850677E9, 2.434184469153222E9, 2.4360477557188506E9, 2.436298536765708E9, 2.4442701926163692E9, 2.4456175509087873E9, 2.4476998096128526E9, 2.452786738482883E9, 2.4645644482585807E9, 2.4794025891009235E9, 2.4830524743004613E9, 2.484360696359365E9, 2.48585594635207E9, 2.488422286985646E9, 2.497626198408599E9, 2.498165468566207E9, 2.5177946037669234E9, 2.519651074908984E9, 2.5240766755203238E9, 2.5264126859418483E9, 2.5286357667827845E9, 2.538194248861579E9, 2.542760182213638E9, 2.5501861789575424E9, 2.557097989021774E9, 2.5651028783074827E9, 2.5762739001545196E9, 2.576793231223316E9, 2.582773776031299E9, 2.5944794563363543E9, 2.595449883813916E9, 2.5967386012579837E9, 2.602736681856556E9, 2.6099978196210284E9, 2.61317398728602E9, 2.6151340338972044E9, 2.639571752387953E9, 2.643759061252675E9, 2.64964615179947E9, 2.651656315480027E9, 2.655329335992834E9, 2.6588482170113153E9, 2.659432921840367E9, 2.673289362132561E9, 2.68179150180389E9, 2.6820620036070876E9, 2.6847471087936053E9, 2.686823261849333E9, 2.6870559902577987E9, 2.68879492133744E9, 2.6910542560959907E9, 2.6957089406886163E9, 2.701606786062075E9, 2.7068923264321423E9, 2.727627453096091E9, 2.7289869308377957E9, 2.7320122580141788E9, 2.735468256824383E9, 2.7400698203422055E9, 2.7428306200636373E9, 2.7500110938424153E9, 2.756884231841164E9, 2.762860976292313E9, 2.7647403822499194E9, 2.765882376123002E9, 2.778557386905996E9, 2.78353058639612E9, 2.7857142228944087E9, 2.795352452916604E9, 2.7984712342080326E9, 2.8037226209980016E9, 2.8151427644321346E9, 2.8218186727203965E9, 2.8284993976805177E9, 2.829149947101016E9, 2.847442918236159E9
